price,bedrooms,bathrooms,land,floor,district,city
3750000000.0,10,10,102,216,Kelapa Gading,Jakarta Utara
5900000000.0,4,4,148,303,Cempaka Putih,Jakarta Pusat
5900000000.0,4,4,148,303,Cempaka Putih,Jakarta Pusat
5900000000.0,4,4,148,303,Cempaka Putih,Jakarta Pusat
6300000000.0,3,3,195,487,Kelapa Gading,Jakarta Utara
9000000000.0,4,4,180,300,Kelapa Gading,Jakarta Utara
3700000000.0,5,4,120,250,Kelapa Gading,Jakarta Utara
5000000000.0,3,2,251,211,Kebayoran Baru,Jakarta Selatan
6500000000.0,4,3,203,304,Cempaka Putih,Jakarta Pusat
6500000000.0,4,3,203,304,Cempaka Putih,Jakarta Pusat
6500000000.0,4,4,120,170,Kelapa Gading,Jakarta Utara
1300000000.0,3,3,96,192,Kembangan,Jakarta Barat
6500000000.0,4,3,190,1,Kelapa Gading,Jakarta Utara
5600000000.0,5,4,174,240,Pulo Gadung,Jakarta Timur
2500000000.0,3,2,153,1,Kelapa Gading,Jakarta Utara
4500000000.0,3,3,120,160,Kelapa Gading,Jakarta Utara
7000000000.0,6,5,175,512,Tanjung Priok,Jakarta Utara
6200000000.0,3,2,180,200,Tebet,Jakarta Selatan
2600000000.0,4,3,90,200,Kelapa Gading,Jakarta Utara
6000000000.0,4,4,225,300,Tebet,Jakarta Selatan
3500000000.0,4,3,90,167,Kelapa Gading,Jakarta Utara
4950000000.0,4,3,136,174,Kelapa Gading,Jakarta Utara
4500000000.0,5,4,119,180,Kelapa Gading,Jakarta Utara
9900000000.0,10,10,374,800,Kelapa Gading,Jakarta Utara
9500000000.0,4,5,200,335,Kemayoran,Jakarta Pusat
4700000000.0,4,3,119,165,Kelapa Gading,Jakarta Utara
8500000000.0,4,2,312,135,Pulo Gadung,Jakarta Timur
1000000000.0,2,1,124,60,Cilincing,Jakarta Utara
3000000000.0,3,2,120,144,Kelapa Gading,Jakarta Utara
2300000000.0,3,3,204,1,Cilincing,Jakarta Utara
5700000000.0,4,4,200,150,Kelapa Gading,Jakarta Utara
4300000000.0,3,3,90,132,Kelapa Gading,Jakarta Utara
5900000000.0,5,3,187,224,Kelapa Gading,Jakarta Utara
1750000000.0,3,2,90,100,Kelapa Gading,Jakarta Utara
2900000000.0,3,3,212,180,Duren Sawit,Jakarta Timur
3430000000.0,1,1,229,229,Tanjung Priok,Jakarta Utara
4500000000.0,3,2,160,1,Pulo Gadung,Jakarta Timur
7800000000.0,5,3,280,313,Kelapa Gading,Jakarta Utara
4500000000.0,3,3,90,131,Kelapa Gading,Jakarta Utara
850000000.0,2,2,40,80,Duren Sawit,Jakarta Timur
6000000000.0,5,5,122,200,Tebet,Jakarta Selatan
6900000000.0,4,3,180,300,Kelapa Gading,Jakarta Utara
3450000000.0,3,3,165,300,Grogol Petamburan,Jakarta Barat
5000000000.0,3,3,145,175,Tebet,Jakarta Selatan
5300000000.0,2,1,178,200,Kelapa Gading,Jakarta Utara
5500000000.0,2,2,120,180,Kelapa Gading,Jakarta Utara
4250000000.0,1,1,102,183,Kelapa Gading,Jakarta Utara
4300000000.0,5,4,170,250,Kelapa Gading,Jakarta Utara
5200000000.0,3,3,100,142,Kelapa Gading,Jakarta Utara
5900000000.0,3,3,100,142,Kelapa Gading,Jakarta Utara
4600000000.0,3,2,144,236,Kelapa Gading,Jakarta Utara
9500000000.0,5,5,120,435,Pademangan,Jakarta Utara
5000000000.0,3,3,90,132,Kelapa Gading,Jakarta Utara
10000000000.0,3,3,180,200,Kelapa Gading,Jakarta Utara
3600000000.0,4,3,90,162,Kelapa Gading,Jakarta Utara
3200000000.0,4,3,128,256,Kelapa Gading,Jakarta Utara
4000000000.0,4,3,180,360,Duren Sawit,Jakarta Timur
2200000000.0,4,2,116,100,Kelapa Gading,Jakarta Utara
4200000000.0,3,3,108,130,Kelapa Gading,Jakarta Utara
3200000000.0,5,4,165,135,Kelapa Gading,Jakarta Utara
1700000000.0,3,3,216,125,Cilincing,Jakarta Utara
3100000000.0,2,1,57,81,Kelapa Gading,Jakarta Utara
6000000000.0,4,4,215,226,Kelapa Gading,Jakarta Utara
6790000000.0,3,3,114,210,Pasar Minggu,Jakarta Selatan
10000000000.0,6,4,443,1,Kelapa Gading,Jakarta Utara
3700000000.0,4,3,149,135,Kelapa Gading,Jakarta Utara
2480000000.0,3,2,60,170,Jagakarsa,Jakarta Selatan
8500000000.0,5,2,255,150,Kelapa Gading,Jakarta Utara
11500000000.0,4,4,332,269,Kelapa Gading,Jakarta Utara
3550000000.0,3,3,75,107,Kelapa Gading,Jakarta Utara
2100000000.0,3,1,90,108,Kelapa Gading,Jakarta Utara
10000000000.0,1,1,300,360,Tanjung Priok,Jakarta Utara
1650000000.0,2,1,80,67,Kelapa Gading,Jakarta Utara
3600000000.0,4,3,120,200,Kelapa Gading,Jakarta Utara
1600000000.0,2,2,88,1,Kelapa Gading,Jakarta Utara
5300000000.0,4,4,460,500,Pesanggrahan,Jakarta Selatan
6500000000.0,4,3,180,216,Kelapa Gading,Jakarta Utara
9500000000.0,4,4,331,358,Kelapa Gading,Jakarta Utara
5400000000.0,3,3,112,157,Kelapa Gading,Jakarta Utara
5610000000.0,1,1,216,1,Tanjung Priok,Jakarta Utara
995000000.0,1,1,90,1,Kelapa Gading,Jakarta Utara
6500000000.0,5,3,360,400,Kelapa Gading,Jakarta Utara
1650000000.0,4,2,105,120,Kelapa Gading,Jakarta Utara
2100000000.0,3,2,102,108,Kelapa Gading,Jakarta Utara
4900000000.0,3,3,150,90,Tanjung Priok,Jakarta Utara
6500000000.0,4,3,144,244,Kelapa Gading,Jakarta Utara
3900000000.0,3,2,180,120,Kelapa Gading,Jakarta Utara
1850000000.0,3,1,160,60,Kelapa Gading,Jakarta Utara
5000000000.0,4,4,160,200,Kelapa Gading,Jakarta Utara
3750000000.0,10,10,102,216,Kelapa Gading,Jakarta Utara
5900000000.0,4,4,145,250,Kelapa Gading,Jakarta Utara
5700000000.0,4,3,102,200,Kelapa Gading,Jakarta Utara
3500000000.0,5,3,180,1,Kelapa Gading,Jakarta Utara
5250000000.0,3,2,80,1,Kelapa Gading,Jakarta Utara
2000000000.0,1,1,96,1,Pademangan,Jakarta Utara
10500000000.0,4,4,386,550,Pulo Gadung,Jakarta Timur
3800000000.0,4,3,198,350,Duren Sawit,Jakarta Timur
2950000000.0,1,1,266,150,Tanjung Priok,Jakarta Utara
11000000000.0,6,4,420,500,Pulo Gadung,Jakarta Timur
4700000000.0,4,3,119,165,Kelapa Gading,Jakarta Utara
3950000000.0,4,3,119,156,Kelapa Gading,Jakarta Utara
1650000000.0,2,2,75,1,Kelapa Gading,Jakarta Utara
2600000000.0,4,3,90,200,Kelapa Gading,Jakarta Utara
9900000000.0,10,10,374,800,Kelapa Gading,Jakarta Utara
5300000000.0,2,1,178,200,Kelapa Gading,Jakarta Utara
6900000000.0,4,3,180,300,Kelapa Gading,Jakarta Utara
3450000000.0,3,3,165,300,Grogol Petamburan,Jakarta Barat
11500000000.0,4,4,332,269,Kelapa Gading,Jakarta Utara
3500000000.0,2,1,54,81,Kelapa Gading,Jakarta Utara
1350000000.0,3,3,153,112,Cilincing,Jakarta Utara
10000000000.0,4,3,352,250,Kelapa Gading,Jakarta Utara
8500000000.0,5,5,325,400,Kelapa Gading,Jakarta Utara
1770000000.0,3,2,75,90,Kelapa Gading,Jakarta Utara
1270000000.0,2,3,53,70,Kelapa Gading,Jakarta Utara
1400000000.0,3,2,70,175,Cilincing,Jakarta Utara
2200000000.0,3,2,48,96,Penjaringan,Jakarta Utara
2200000000.0,2,1,130,130,Cilincing,Jakarta Utara
1500000000.0,9,4,200,225,Cilincing,Jakarta Utara
2100000000.0,3,1,90,1,Kelapa Gading,Jakarta Utara
6500000000.0,4,3,208,230,Kelapa Gading,Jakarta Utara
8000000000.0,10,4,161,322,Kelapa Gading,Jakarta Utara
10000000000.0,8,6,432,626,Tebet,Jakarta Selatan
6750000000.0,4,4,187,170,Kelapa Gading,Jakarta Utara
1850000000.0,3,2,120,180,Tanjung Priok,Jakarta Utara
1490000000.0,3,4,40,65,Grogol Petamburan,Jakarta Barat
2950000000.0,3,3,90,180,Kelapa Gading,Jakarta Utara
4500000000.0,10,7,224,288,Kelapa Gading,Jakarta Utara
1350000000.0,2,2,44,110,Grogol Petamburan,Jakarta Barat
2450000000.0,3,3,90,225,Kelapa Gading,Jakarta Utara
2700000000.0,8,4,160,330,Koja,Jakarta Utara
1400000000.0,4,5,149,230,Cilincing,Jakarta Utara
5300000000.0,5,4,230,138,Kelapa Gading,Jakarta Utara
3600000000.0,5,5,102,360,Kelapa Gading,Jakarta Utara
1340000000.0,3,3,80,130,Ciracas,Jakarta Timur
1350000000.0,3,3,80,130,Ciracas,Jakarta Timur
1250000000.0,3,3,80,130,Ciracas,Jakarta Timur
2000000000.0,4,3,93,165,Cengkareng,Jakarta Barat
5500000000.0,10,10,91,275,Grogol Petamburan,Jakarta Barat
4800000000.0,4,2,190,363,Tanjung Priok,Jakarta Utara
8300000000.000001,10,10,212,425,Cilandak,Jakarta Selatan
6200000000.0,10,10,132,402,Grogol Petamburan,Jakarta Barat
4500000000.0,4,2,299,200,Kebayoran Lama,Jakarta Selatan
1470000000.0,3,3,65,120,Jagakarsa,Jakarta Selatan
4500000000.0,4,3,240,450,Grogol Petamburan,Jakarta Barat
3000000000.0,3,3,200,300,Koja,Jakarta Utara
1600000000.0,7,8,65,130,Mampang Prapatan,Jakarta Selatan
3650000000.0,5,4,199,350,Kali Deres,Jakarta Barat
1600000000.0,7,8,65,130,Mampang Prapatan,Jakarta Selatan
3500000000.0,4,3,120,180,Cakung,Jakarta Timur
1600000000.0,7,8,65,130,Mampang Prapatan,Jakarta Selatan
985000000.0,3,3,63,72,Cipayung,Jakarta Timur
799000000.0,2,2,48,70,Pasar Rebo,Jakarta Timur
3100000000.0,4,3,155,125,Cempaka Putih,Jakarta Pusat
2900000000.0,6,5,90,270,Kali Deres,Jakarta Barat
4500000000.0,4,3,123,150,Cilandak,Jakarta Selatan
6300000000.0,5,6,153,350,Kelapa Gading,Jakarta Utara
9000000000.0,6,7,356,361,Duren Sawit,Jakarta Timur
1650000000.0,4,3,120,90,Kali Deres,Jakarta Barat
2200000000.0,4,6,157,300,Pulo Gadung,Jakarta Timur
5200000000.0,5,2,229,360,Tanjung Priok,Jakarta Utara
5000000000.0,1,1,283,1,Grogol Petamburan,Jakarta Barat
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
1650000000.0,4,3,120,90,Kali Deres,Jakarta Barat
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
2000000000.0,4,3,93,165,Cengkareng,Jakarta Barat
3200000000.0,5,3,96,225,Tanjung Priok,Jakarta Utara
1200000000.0,2,2,72,69,Kali Deres,Jakarta Barat
1250000000.0,2,2,60,70,Cengkareng,Jakarta Barat
1300000000.0,2,2,14,43,Pancoran,Jakarta Selatan
1300000000.0,2,2,14,43,Pancoran,Jakarta Selatan
1250000000.0,2,2,60,70,Cengkareng,Jakarta Barat
1500000000.0,8,8,178,170,Cilincing,Jakarta Utara
3500000000.0,4,3,200,270,Cengkareng,Jakarta Barat
5000000000.0,4,6,300,300,Koja,Jakarta Utara
9900000000.0,4,3,240,345,Penjaringan,Jakarta Utara
3200000000.0,2,2,100,128,Kali Deres,Jakarta Barat
800000000.0,2,2,13,48,Cilandak,Jakarta Selatan
800000000.0,2,2,13,48,Cilandak,Jakarta Selatan
10000000000.0,8,6,432,626,Tebet,Jakarta Selatan
185000000.0,2,1,60,30,Cilandak,Jakarta Selatan
8000000000.0,5,4,180,280,Penjaringan,Jakarta Utara
185000000.0,2,1,60,29,Mampang Prapatan,Jakarta Selatan
185000000.0,2,1,60,30,Pasar Minggu,Jakarta Selatan
185000000.0,2,1,60,30,Tebet,Jakarta Selatan
185000000.0,2,1,60,29,Cipayung,Jakarta Timur
185000000.0,2,1,60,29,Pulo Gadung,Jakarta Timur
185000000.0,2,1,60,30,Pasar Rebo,Jakarta Timur
185000000.0,2,1,60,30,Ciracas,Jakarta Timur
2700000000.0,4,4,216,316,Senen,Jakarta Pusat
185000000.0,2,1,60,29,Kramat Jati,Jakarta Timur
7900000000.0,4,3,144,312,Tanjung Priok,Jakarta Utara
3000000000.0,3,3,283,100,Kebayoran Lama,Jakarta Selatan
650000000.0,2,2,34,55,Jagakarsa,Jakarta Selatan
7500000000.0,4,3,220,240,Kelapa Gading,Jakarta Utara
5750000000.0,3,2,219,150,Kebayoran Baru,Jakarta Selatan
1250000000.0,3,3,54,100,Jagakarsa,Jakarta Selatan
4400000000.0,2,3,111,334,Penjaringan,Jakarta Utara
1950000000.0,4,3,90,150,Cengkareng,Jakarta Barat
2950000000.0,4,3,180,275,Duren Sawit,Jakarta Timur
1720000000.0,3,3,77,140,Jagakarsa,Jakarta Selatan
897000000.0,2,2,45,54,Cilincing,Jakarta Utara
3400000000.0,6,4,260,170,Pesanggrahan,Jakarta Selatan
4350000000.0,4,3,153,153,Kelapa Gading,Jakarta Utara
2000000000.0,3,3,126,160,Jagakarsa,Jakarta Selatan
6500000000.0,5,5,320,399,Pasar Rebo,Jakarta Timur
2800000000.0,4,1,160,150,Pesanggrahan,Jakarta Selatan
2370000000.0,5,4,119,200,Cilincing,Jakarta Utara
2500000000.0,3,3,105,85,Cakung,Jakarta Timur
5300000000.0,4,4,460,500,Pesanggrahan,Jakarta Selatan
4300000000.0,3,4,110,180,Tebet,Jakarta Selatan
2900000000.0,3,3,60,130,Kembangan,Jakarta Barat
1650000000.0,3,2,132,70,Jagakarsa,Jakarta Selatan
10000000000.0,7,6,225,425,Mampang Prapatan,Jakarta Selatan
6500000000.0,4,3,470,650,Cilandak,Jakarta Selatan
350000000.0,1,1,14,24,Kramat Jati,Jakarta Timur
8000000000.0,7,6,270,280,Pasar Minggu,Jakarta Selatan
11000000000.0,4,4,260,350,Mampang Prapatan,Jakarta Selatan
3350000000.0,7,4,256,240,Jagakarsa,Jakarta Selatan
3400000000.0,3,3,78,145,Kebayoran Lama,Jakarta Selatan
4900000000.0,4,4,90,186,Kebayoran Lama,Jakarta Selatan
3800000000.0,4,4,174,250,Jagakarsa,Jakarta Selatan
1400000000.0,3,3,63,105,Jagakarsa,Jakarta Selatan
4900000000.0,3,3,90,186,Kebayoran Lama,Jakarta Selatan
3600000000.0,5,5,241,200,Pesanggrahan,Jakarta Selatan
1650000000.0,3,2,132,70,Jagakarsa,Jakarta Selatan
9000000000.0,4,4,88,240,Kebayoran Baru,Jakarta Selatan
580000000.0,2,2,48,50,Cipayung,Jakarta Timur
3800000000.0,3,2,126,273,Penjaringan,Jakarta Utara
5500000000.0,4,3,200,230,Kelapa Gading,Jakarta Utara
5500000000.0,5,5,165,250,Mampang Prapatan,Jakarta Selatan
2100000000.0,3,1,90,1,Kelapa Gading,Jakarta Utara
6500000000.0,4,3,208,230,Kelapa Gading,Jakarta Utara
8000000000.0,10,4,161,322,Kelapa Gading,Jakarta Utara
4099999999.9999995,4,3,153,153,Kelapa Gading,Jakarta Utara
5300000000.0,5,4,230,138,Kelapa Gading,Jakarta Utara
3500000000.0,4,3,303,167,Cakung,Jakarta Timur
3900000000.0,2,2,180,1,Tanjung Priok,Jakarta Utara
4500000000.0,3,2,144,167,Tanjung Priok,Jakarta Utara
2390000000.0,4,2,90,159,Tanjung Priok,Jakarta Utara
1300000000.0,2,2,14,43,Pancoran,Jakarta Selatan
5200000000.0,5,2,229,360,Tanjung Priok,Jakarta Utara
1300000000.0,2,2,14,43,Pancoran,Jakarta Selatan
6500000000.0,5,3,262,400,Penjaringan,Jakarta Utara
800000000.0,2,2,13,48,Cilandak,Jakarta Selatan
800000000.0,2,2,13,48,Cilandak,Jakarta Selatan
7000000000.0,4,3,198,350,Kelapa Gading,Jakarta Utara
3800000000.0,5,4,170,255,Kelapa Gading,Jakarta Utara
5500000000.0,5,4,162,263,Kelapa Gading,Jakarta Utara
5500000000.0,10,10,75,280,Tanah Abang,Jakarta Pusat
2250000000.0,3,2,90,100,Kali Deres,Jakarta Barat
730000000.0,2,1,82,60,Ciracas,Jakarta Timur
650000000.0,3,2,50,60,Cipayung,Jakarta Timur
1760000000.0,3,2,139,90,Tebet,Jakarta Selatan
375000000.0,1,1,55,50,Cakung,Jakarta Timur
6500000000.0,3,3,188,540,Kebayoran Baru,Jakarta Selatan
2200000000.0,6,3,334,250,Koja,Jakarta Utara
10000000000.0,4,3,212,280,Kelapa Gading,Jakarta Utara
3700000000.0,5,4,120,250,Kelapa Gading,Jakarta Utara
6500000000.0,5,3,231,300,Kelapa Gading,Jakarta Utara
5500000000.0,5,4,162,263,Kelapa Gading,Jakarta Utara
5900000000.0,4,4,145,250,Kelapa Gading,Jakarta Utara
5700000000.0,4,3,102,200,Kelapa Gading,Jakarta Utara
2800000000.0,4,3,102,200,Kelapa Gading,Jakarta Utara
1970000000.0,3,3,72,70,Kelapa Gading,Jakarta Utara
1770000000.0,4,2,54,67,Kelapa Gading,Jakarta Utara
7500000000.0,4,3,220,320,Kelapa Gading,Jakarta Utara
2390000000.0,4,2,90,159,Tanjung Priok,Jakarta Utara
2500000000.0,2,2,90,90,Kelapa Gading,Jakarta Utara
6750000000.0,4,4,187,170,Kelapa Gading,Jakarta Utara
3800000000.0,5,4,170,255,Kelapa Gading,Jakarta Utara
3950000000.0,10,10,165,450,Kelapa Gading,Jakarta Utara
6500000000.0,5,2,200,240,Grogol Petamburan,Jakarta Barat
3000000000.0,4,3,250,180,Duren Sawit,Jakarta Timur
4700000000.0,4,3,119,165,Kelapa Gading,Jakarta Utara
5500000000.0,4,3,180,220,Kelapa Gading,Jakarta Utara
6500000000.0,4,3,208,230,Kelapa Gading,Jakarta Utara
9000000000.0,4,4,180,300,Kelapa Gading,Jakarta Utara
10000000000.0,8,2,466,265,Pasar Minggu,Jakarta Selatan
1700000000.0,4,3,90,108,Kelapa Gading,Jakarta Utara
5300000000.0,4,3,231,225,Kelapa Gading,Jakarta Utara
3000000000.0,5,3,195,170,Cengkareng,Jakarta Barat
2870000000.0,4,3,180,270,Kali Deres,Jakarta Barat
4700000000.0,4,4,264,280,Cengkareng,Jakarta Barat
1800000000.0,3,2,126,126,Kelapa Gading,Jakarta Utara
185000000.0,0,0,60,30,Grogol Petamburan,Jakarta Barat
185000000.0,0,0,60,28,Cengkareng,Jakarta Barat
185000000.0,0,0,60,30,Kebon Jeruk,Jakarta Barat
185000000.0,0,0,60,27,Kembangan,Jakarta Barat
185000000.0,0,0,60,28,Kali Deres,Jakarta Barat
185000000.0,0,0,60,29,Taman Sari,Jakarta Barat
185000000.0,0,0,60,29,Palmerah,Jakarta Barat
185000000.0,0,0,60,29,Tambora,Jakarta Barat
185000000.0,0,0,60,28,Cempaka Putih,Jakarta Pusat
185000000.0,0,0,60,30,Tanah Abang,Jakarta Pusat
185000000.0,0,0,60,29,Sawah Besar,Jakarta Pusat
185000000.0,0,0,60,30,Johar Baru,Jakarta Pusat
185000000.0,0,0,60,29,Menteng,Jakarta Pusat
1500000000.0,3,2,84,140,Jagakarsa,Jakarta Selatan
185000000.0,0,0,60,30,Gambir,Jakarta Pusat
8000000000.0,5,4,190,270,Kali Deres,Jakarta Barat
6500000000.0,4,4,120,170,Kelapa Gading,Jakarta Utara
4800000000.0,4,4,288,220,Kembangan,Jakarta Barat
185000000.0,0,0,60,30,Senen,Jakarta Pusat
3800000000.0,4,3,144,200,Kelapa Gading,Jakarta Utara
185000000.0,0,0,60,30,Tanjung Priok,Jakarta Utara
185000000.0,0,0,60,30,Kelapa Gading,Jakarta Utara
6200000000.0,5,4,250,370,Kembangan,Jakarta Barat
2700000000.0,3,2,90,90,Cengkareng,Jakarta Barat
2400000000.0,4,3,100,160,Jagakarsa,Jakarta Selatan
185000000.0,0,0,60,30,Penjaringan,Jakarta Utara
5500000000.0,1,1,216,180,Kelapa Gading,Jakarta Utara
185000000.0,0,0,60,28,Pademangan,Jakarta Utara
2150000000.0,3,3,100,170,Cengkareng,Jakarta Barat
185000000.0,0,0,60,29,Cilincing,Jakarta Utara
185000000.0,0,0,60,28,Koja,Jakarta Utara
950000000.0,2,2,48,40,Cengkareng,Jakarta Barat
185000000.0,0,0,60,28,Jatinegara,Jakarta Timur
2650000000.0,3,2,90,150,Kelapa Gading,Jakarta Utara
185000000.0,0,0,59,30,Duren Sawit,Jakarta Timur
1770000000.0,4,2,54,67,Kelapa Gading,Jakarta Utara
185000000.0,0,0,60,30,Kramat Jati,Jakarta Timur
185000000.0,0,0,60,30,Pulo Gadung,Jakarta Timur
185000000.0,0,0,60,29,Pasar Rebo,Jakarta Timur
1500000000.0,2,2,111,80,Pasar Minggu,Jakarta Selatan
185000000.0,0,0,60,30,Cipayung,Jakarta Timur
185000000.0,0,0,60,30,Matraman,Jakarta Timur
185000000.0,0,0,60,28,Makasar,Jakarta Timur
185000000.0,0,0,60,30,Ciracas,Jakarta Timur
185000000.0,0,0,60,29,Cakung,Jakarta Timur
4500000000.0,4,3,123,150,Cilandak,Jakarta Selatan
1890000000.0,3,2,65,80,Kelapa Gading,Jakarta Utara
3450000000.0,3,3,165,300,Grogol Petamburan,Jakarta Barat
1650000000.0,2,1,80,67,Kelapa Gading,Jakarta Utara
5900000000.0,4,4,145,250,Kelapa Gading,Jakarta Utara
5700000000.0,4,3,102,200,Kelapa Gading,Jakarta Utara
1900000000.0,4,3,83,140,Pulo Gadung,Jakarta Timur
5250000000.0,3,2,80,1,Kelapa Gading,Jakarta Utara
3200000000.0,4,3,132,257,Kembangan,Jakarta Barat
10000000000.0,5,6,420,800,Kembangan,Jakarta Barat
3100000000.0,7,6,123,200,Kembangan,Jakarta Barat
3100000000.0,7,6,123,200,Kembangan,Jakarta Barat
2200000000.0,4,3,280,275,Kali Deres,Jakarta Barat
2200000000.0,3,3,60,104,Pulo Gadung,Jakarta Timur
3250000000.0,10,4,145,210,Pulo Gadung,Jakarta Timur
8500000000.0,4,4,210,300,Kelapa Gading,Jakarta Utara
3400000000.0,5,3,247,200,Tanjung Priok,Jakarta Utara
5000000000.0,5,2,295,200,Tanjung Priok,Jakarta Utara
10000000000.0,1,1,275,220,Tanjung Priok,Jakarta Utara
6000000000.0,7,4,300,692,Pulo Gadung,Jakarta Timur
4800000000.0,4,4,90,250,Kelapa Gading,Jakarta Utara
3400000000.0,4,2,108,170,Kembangan,Jakarta Barat
3500000000.0,3,3,120,180,Kelapa Gading,Jakarta Utara
7500000000.0,6,4,292,360,Tanjung Priok,Jakarta Utara
9100000000.0,7,4,390,282,Cempaka Putih,Jakarta Pusat
2600000000.0,3,3,90,180,Cengkareng,Jakarta Barat
5500000000.0,3,3,150,200,Penjaringan,Jakarta Utara
3600000000.0,4,2,322,300,Duren Sawit,Jakarta Timur
3500000000.0,3,3,150,220,Duren Sawit,Jakarta Timur
9000000000.0,6,4,374,900,Kembangan,Jakarta Barat
2200000000.0,4,3,150,280,Cengkareng,Jakarta Barat
4710000000.0,3,2,107,189,Pancoran,Jakarta Selatan
2000000000.0,3,2,90,225,Kebon Jeruk,Jakarta Barat
3700000000.0,4,4,109,211,Cilandak,Jakarta Selatan
700000000.0,2,2,30,50,Matraman,Jakarta Timur
7900000000.0,5,4,234,300,Pesanggrahan,Jakarta Selatan
1250000000.0,3,3,36,108,Grogol Petamburan,Jakarta Barat
1400000000.0,3,2,74,120,Ciracas,Jakarta Timur
2200000000.0,4,3,114,200,Pasar Rebo,Jakarta Timur
6500000000.0,5,3,240,335,Tambora,Jakarta Barat
2200000000.0,3,2,210,130,Kali Deres,Jakarta Barat
4000000000.0,3,3,75,215,Penjaringan,Jakarta Utara
7900000000.0,4,3,298,400,Kebayoran Lama,Jakarta Selatan
2000000000.0,2,2,120,120,Cengkareng,Jakarta Barat
2300000000.0,4,2,93,160,Cengkareng,Jakarta Barat
2200000000.0,3,3,114,175,Cengkareng,Jakarta Barat
10000000000.0,4,5,200,480,Cengkareng,Jakarta Barat
10000000000.0,4,5,200,480,Cengkareng,Jakarta Barat
2200000000.0,3,3,114,175,Cengkareng,Jakarta Barat
7900000000.0,4,5,152,532,Penjaringan,Jakarta Utara
2900000000.0,4,4,178,200,Pesanggrahan,Jakarta Selatan
765000000.0,3,2,80,65,Cilincing,Jakarta Utara
9500000000.0,5,3,240,500,Tanjung Priok,Jakarta Utara
2200000000.0,3,2,90,85,Kali Deres,Jakarta Barat
6800000000.0,4,4,257,400,Kebon Jeruk,Jakarta Barat
2500000000.0,1,1,233,150,Cengkareng,Jakarta Barat
1390000000.0,2,1,96,90,Kali Deres,Jakarta Barat
4300000000.0,5,4,120,200,Kali Deres,Jakarta Barat
2600000000.0,3,3,112,225,Kelapa Gading,Jakarta Utara
5900000000.0,4,5,490,600,Cengkareng,Jakarta Barat
2700000000.0,4,4,150,172,Cakung,Jakarta Timur
1500000000.0,8,8,178,170,Cilincing,Jakarta Utara
9000000000.0,4,5,415,425,Kembangan,Jakarta Barat
6500000000.0,8,3,500,400,Cilincing,Jakarta Utara
2500000000.0,4,3,220,400,Koja,Jakarta Utara
3800000000.0,5,4,162,140,Tanjung Priok,Jakarta Utara
2420000000.0,4,3,90,120,Kali Deres,Jakarta Barat
3900000000.0,3,2,271,220,Jagakarsa,Jakarta Selatan
4500000000.0,3,3,225,250,Kembangan,Jakarta Barat
1600000000.0,3,1,196,60,Koja,Jakarta Utara
4900000000.0,10,10,233,230,Taman Sari,Jakarta Barat
3700000000.0,4,4,144,200,Kebon Jeruk,Jakarta Barat
3200000000.0,3,2,120,250,Kelapa Gading,Jakarta Utara
4000000000.0,0,0,264,437,Kebon Jeruk,Jakarta Barat
6500000000.0,5,3,231,300,Kelapa Gading,Jakarta Utara
1700000000.0,3,2,60,90,Kelapa Gading,Jakarta Utara
4000000000.0,5,3,135,150,Kelapa Gading,Jakarta Utara
4000000000.0,3,2,160,160,Kelapa Gading,Jakarta Utara
6500000000.0,1,1,433,200,Cengkareng,Jakarta Barat
1900000000.0,2,1,90,80,Kelapa Gading,Jakarta Utara
3000000000.0,2,2,185,180,Duren Sawit,Jakarta Timur
5900000000.0,3,2,276,276,Pulo Gadung,Jakarta Timur
4500000000.0,3,2,144,167,Tanjung Priok,Jakarta Utara
5500000000.0,4,3,180,220,Kelapa Gading,Jakarta Utara
3700000000.0,6,4,114,260,Duren Sawit,Jakarta Timur
2100000000.0,3,1,90,1,Kelapa Gading,Jakarta Utara
5200000000.0,3,3,180,160,Cengkareng,Jakarta Barat
6500000000.0,4,3,208,230,Kelapa Gading,Jakarta Utara
800000000.0,3,2,54,72,Cempaka Putih,Jakarta Pusat
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
2700000000.0,4,4,216,316,Senen,Jakarta Pusat
6800000000.0,3,2,120,168,Kelapa Gading,Jakarta Utara
880000000.0,3,2,77,77,Cempaka Putih,Jakarta Pusat
9500000000.0,10,8,325,260,Penjaringan,Jakarta Utara
6500000000.0,5,3,262,400,Penjaringan,Jakarta Utara
7900000000.0,4,3,144,312,Tanjung Priok,Jakarta Utara
2550000000.0,3,2,90,120,Cakung,Jakarta Timur
2500000000.0,3,3,105,85,Cakung,Jakarta Timur
390000000.0,1,2,33,33,Tebet,Jakarta Selatan
2550000000.0,3,2,90,180,Cakung,Jakarta Timur
900000000.0,3,2,74,70,Cempaka Putih,Jakarta Pusat
2790000000.0,5,5,158,379,Penjaringan,Jakarta Utara
4540000000.0,3,3,170,92,Cakung,Jakarta Timur
1300000000.0,10,3,90,100,Tanah Abang,Jakarta Pusat
2350000000.0,3,3,75,98,Penjaringan,Jakarta Utara
750000000.0,3,2,22,70,Tanjung Priok,Jakarta Utara
6500000000.0,4,4,200,220,Kali Deres,Jakarta Barat
